from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
9446411,9446067,2,1200,,
9446460,9446461,2,480,,
9446460,9446462,2,240,,
9446460,9446463,2,480,,
9446461,9446460,2,480,,
9446461,9446462,2,240,,
9446461,9446463,2,60,,
9446462,9446460,2,240,,
9446462,9446461,2,240,,
9446462,9446463,2,240,,
9446463,9446460,2,480,,
9446463,9446461,2,60,,
9446463,9446462,2,240,,
9470000,9470168,2,300,,
9470000,9470266,2,600,,
9470000,9470283,2,600,,
9470000,9470322,2,720,,
9470001,9470236,2,300,,
9470104,9470214,2,240,,
9470104,9470215,2,360,,
9470114,9470195,2,60,,
9470114,9470268,2,300,,
9470115,9470226,2,120,,
9470128,9470205,2,120,,
9470128,9470269,2,600,,
9470128,9470294,2,540,,
9470130,9470304,2,120,,
9470132,9470289,2,240,,
9470158,9470326,2,180,,
9470163,9470176,2,120,,
9470168,9470000,2,300,,
9470168,9470283,2,300,,
9470168,9470322,2,420,,
9470174,9470303,2,300,,
9470175,9470251,2,180,,
9470176,9470163,2,120,,
9470178,9470181,2,120,,
9470178,9470182,2,420,,
9470178,9470183,2,120,,
9470178,9470184,2,300,,
9470181,9470178,2,120,,
9470181,9470182,2,300,,
9470181,9470183,2,120,,
9470181,9470184,2,420,,
9470182,9470178,2,420,,
9470182,9470181,2,300,,
9470182,9470183,2,420,,
9470182,9470184,2,300,,
9470183,9470178,2,120,,
9470183,9470181,2,120,,
9470183,9470182,2,420,,
9470183,9470184,2,300,,
9470184,9470178,2,300,,
9470184,9470181,2,420,,
9470184,9470182,2,300,,
9470184,9470183,2,300,,
9470186,9470213,2,180,,
9470186,9470248,2,180,,
9470195,9470114,2,60,,
9470195,9470268,2,360,,
9470198,9470199,2,180,,
9470198,9470200,2,360,,
9470198,9470201,2,180,,
9470199,9470198,2,180,,
9470199,9470200,2,180,,
9470199,9470201,2,240,,
9470200,9470198,2,360,,
9470200,9470199,2,180,,
9470200,9470201,2,360,,
9470201,9470198,2,180,,
9470201,9470199,2,240,,
9470201,9470200,2,360,,
9470205,9470128,2,120,,
9470205,9470269,2,720,,
9470205,9470294,2,660,,
9470213,9470186,2,180,,
9470213,9470248,2,180,,
9470214,9470104,2,240,,
9470214,9470215,2,120,,
9470215,9470104,2,360,,
9470215,9470214,2,120,,
9470223,9470282,2,300,,
9470226,9470115,2,120,,
9470228,9470287,2,240,,
9470236,9470001,2,300,,
9470248,9470186,2,180,,
9470248,9470213,2,180,,
9470251,9470175,2,180,,
9470266,9470000,2,600,,
9470268,9470114,2,300,,
9470268,9470195,2,360,,
9470269,9470128,2,600,,
9470269,9470205,2,720,,
9470269,9470294,2,660,,
9470282,9470223,2,300,,
9470283,9470000,2,600,,
9470283,9470168,2,300,,
9470283,9470322,2,180,,
9470287,9470228,2,240,,
9470289,9470132,2,240,,
9470294,9470128,2,540,,
9470294,9470205,2,660,,
9470294,9470269,2,660,,
9470302,9470304,2,120,,
9470303,9470174,2,300,,
9470304,9470130,2,120,,
9470304,9470302,2,120,,
9470322,9470000,2,720,,
9470322,9470168,2,420,,
9470322,9470283,2,180,,
9470326,9470158,2,180,,
9550135,9215573,2,180,,
9810013,9811061,2,300,,
9811061,9810013,2,300,,
5100319,5100319,2,120,,
5100600,5100600,2,120,,
5100649,5100649,2,120,,
5101171,5101171,2,120,,
5101436,5101436,2,120,,
5102487,5102487,2,120,,
5102801,5102801,2,120,,
5103063,5103063,2,120,,
8000147,8000147,2,120,,
8000168,8000168,2,120,,
8000238,8000238,2,120,,
8003774,8003774,2,120,,
8010046,8010046,2,120,,
8010051,8010051,2,120,,
8010059,8010059,2,120,,
8010066,8010066,2,120,,
8010088,8010088,2,120,,
8010134,8010134,2,120,,
8010141,8010141,2,120,,
8010144,8010144,2,120,,
8010155,8010155,2,120,,
8010163,8010163,2,120,,
8010202,8010202,2,120,,
8010210,8010210,2,120,,
8010227,8010227,2,120,,
8010258,8010258,2,120,,
8010272,8010272,2,120,,
8010273,8010273,2,120,,
8010281,8010281,2,120,,
8010284,8010284,2,120,,
8010292,8010292,2,120,,
8010300,8010300,2,120,,
8010303,8010303,2,120,,
8010318,8010318,2,120,,
8010333,8010333,2,120,,
8010348,8010348,2,120,,
8010355,8010355,2,120,,
8010372,8010372,2,120,,
8011017,8011017,2,120,,
8011018,8011018,2,120,,
8011027,8011027,2,120,,
8011140,8011140,2,120,,
8011150,8011150,2,120,,
8011190,8011190,2,120,,
8011215,8011215,2,120,,
8011260,8011260,2,120,,
8011281,8011281,2,120,,
8011296,8011296,2,120,,
8011325,8011325,2,120,,
8011339,8011339,2,120,,
8011370,8011370,2,120,,
8011371,8011371,2,120,,
8011376,8011376,2,120,,
8011389,8011389,2,120,,
8011399,8011399,2,120,,
8011417,8011417,2,120,,
8011418,8011418,2,120,,
8011420,8011420,2,120,,
8011422,8011422,2,120,,
8011424,8011424,2,120,,
8011426,8011426,2,120,,
8011428,8011428,2,120,,
8011431,8011431,2,120,,
8011456,8011456,2,120,,
8011486,8011486,2,120,,
8011491,8011491,2,120,,
8011611,8011611,2,120,,
8011626,8011626,2,120,,
8011637,8011637,2,120,,
8011638,8011638,2,120,,
8011673,8011673,2,120,,
8011683,8011683,2,120,,
8011689,8011689,2,120,,
8011702,8011702,2,120,,
8011705,8011705,2,120,,
8011711,8011711,2,120,,
8011752,8011752,2,120,,
8011763,8011763,2,120,,
8011778,8011778,2,120,,
8011843,8011843,2,120,,
8011844,8011844,2,120,,
8011864,8011864,2,120,,
8011905,8011905,2,120,,
8011960,8011960,2,120,,
8012020,8012020,2,120,,
8012053,8012053,2,120,,
8012066,8012066,2,120,,
8012117,8012117,2,120,,
8012146,8012146,2,120,,
8012147,8012147,2,120,,
8012198,8012198,2,120,,
8012224,8012224,2,120,,
8012263,8012263,2,120,,
8012268,8012268,2,120,,
8012284,8012284,2,120,,
8012316,8012316,2,120,,
8012318,8012318,2,120,,
8012326,8012326,2,120,,
8012327,8012327,2,120,,
8012354,8012354,2,120,,
8012356,8012356,2,120,,
8012376,8012376,2,120,,
8012377,8012377,2,120,,
8012409,8012409,2,120,,
8012416,8012416,2,120,,
8012421,8012421,2,120,,
8012436,8012436,2,120,,
8012501,8012501,2,120,,
8012523,8012523,2,120,,
8012555,8012555,2,120,,
8012610,8012610,2,120,,
8012651,8012651,2,120,,
8012661,8012661,2,120,,
8012678,8012678,2,120,,
8012683,8012683,2,120,,
8012684,8012684,2,120,,
8012704,8012704,2,120,,
8012711,8012711,2,120,,
8012731,8012731,2,120,,
8012758,8012758,2,120,,
8012762,8012762,2,120,,
8012763,8012763,2,120,,
8012777,8012777,2,120,,
8012788,8012788,2,120,,
8012832,8012832,2,120,,
8012835,8012835,2,120,,
8012839,8012839,2,120,,
8012843,8012843,2,120,,
8012863,8012863,2,120,,
8012865,8012865,2,120,,
8012902,8012902,2,120,,
8012907,8012907,2,120,,
8012947,8012947,2,120,,
8013017,8013017,2,120,,
8013046,8013046,2,120,,
8013062,8013062,2,120,,
8013084,8013084,2,120,,
8013085,8013085,2,120,,
8013087,8013087,2,120,,
8013104,8013104,2,120,,
8013131,8013131,2,120,,
8013138,8013138,2,120,,
8013156,8013156,2,120,,
8013162,8013162,2,120,,
8013186,8013186,2,120,,
8013205,8013205,2,120,,
8013267,8013267,2,120,,
8013280,8013280,2,120,,
8013295,8013295,2,120,,
8013361,8013361,2,120,,
8013362,8013362,2,120,,
8013389,8013389,2,120,,
8013393,8013393,2,120,,
8013461,8013461,2,120,,
8081260,8081260,2,120,,
8081270,8081270,2,120,,
8089123,8089123,2,120,,
9001103,9001103,2,120,,
9001151,9001151,2,120,,
9001152,9001152,2,120,,
9001154,9001154,2,120,,
9001155,9001155,2,120,,
9001200,9001200,2,120,,
9001201,9001201,2,120,,
9001202,9001202,2,120,,
9001203,9001203,2,120,,
9001204,9001204,2,120,,
9001252,9001252,2,120,,
9002101,9002101,2,120,,
9002102,9002102,2,120,,
9002151,9002151,2,120,,
9002200,9002200,2,120,,
9002201,9002201,2,120,,
9002202,9002202,2,120,,
9002203,9002203,2,120,,
9002204,9002204,2,120,,
9002205,9002205,2,120,,
9002206,9002206,2,120,,
9002207,9002207,2,120,,
9002254,9002254,2,120,,
9002255,9002255,2,120,,
9002256,9002256,2,120,,
9002257,9002257,2,120,,
9002258,9002258,2,120,,
9003101,9003101,2,120,,
9003102,9003102,2,120,,
9003103,9003103,2,120,,
9003104,9003104,2,120,,
9003105,9003105,2,120,,
9003107,9003107,2,120,,
9003152,9003152,2,120,,
9003155,9003155,2,120,,
9003156,9003156,2,120,,
9003181,9003181,2,120,,
9003200,9003200,2,600,,
9003201,9003201,2,600,,
9003202,9003202,2,120,,
9003203,9003203,2,120,,
9003204,9003204,2,120,,
9003205,9003205,2,120,,
9003251,9003251,2,120,,
9003252,9003252,2,120,,
9003253,9003253,2,120,,
9003254,9003254,2,120,,
9003256,9003256,2,120,,
9003257,9003257,2,120,,
9003260,9003260,2,120,,
9004101,9004101,2,120,,
9004104,9004104,2,120,,
9004105,9004105,2,120,,
9004151,9004151,2,120,,
9004181,9004181,2,120,,
9005101,9005101,2,120,,
9005102,9005102,2,120,,
9005103,9005103,2,120,,
9005105,9005105,2,120,,
9005150,9005150,2,120,,
9005152,9005152,2,120,,
9005154,9005154,2,120,,
9005155,9005155,2,120,,
9005156,9005156,2,120,,
9005201,9005201,2,120,,
9005202,9005202,2,120,,
9005205,9005205,2,120,,
9005206,9005206,2,120,,
9005207,9005207,2,120,,
9005208,9005208,2,120,,
9005252,9005252,2,120,,
9005253,9005253,2,120,,
9005255,9005255,2,120,,
9006100,9006100,2,120,,
9006102,9006102,2,120,,
9006103,9006103,2,120,,
9006104,9006104,2,120,,
9006105,9006105,2,120,,
9006153,9006153,2,120,,
9007102,9007102,2,600,,
9007103,9007103,2,120,,
9007104,9007104,2,120,,
9007105,9007105,2,120,,
9007106,9007106,2,120,,
9007107,9007107,2,120,,
9007108,9007108,2,120,,
9007110,9007110,2,120,,
9007111,9007111,2,120,,
9007112,9007112,2,120,,
9007113,9007113,2,120,,
9007114,9007114,2,120,,
9007150,9007150,2,120,,
9007154,9007154,2,120,,
9007155,9007155,2,120,,
9007156,9007156,2,120,,
9007157,9007157,2,120,,
9007159,9007159,2,120,,
9007160,9007160,2,120,,
9007181,9007181,2,120,,
9008101,9008101,2,120,,
9008102,9008102,2,120,,
9008103,9008103,2,120,,
9008104,9008104,2,120,,
9008106,9008106,2,120,,
9008151,9008151,2,120,,
9008153,9008153,2,120,,
9008158,9008158,2,120,,
9009101,9009101,2,120,,
9009102,9009102,2,120,,
9009103,9009103,2,120,,
9009104,9009104,2,120,,
9009105,9009105,2,120,,
9009151,9009151,2,120,,
9009152,9009152,2,120,,
9009153,9009153,2,120,,
9009154,9009154,2,120,,
9009155,9009155,2,120,,
9009156,9009156,2,120,,
9009201,9009201,2,120,,
9009202,9009202,2,120,,
9009203,9009203,2,120,,
9009204,9009204,2,120,,
9009206,9009206,2,120,,
9009251,9009251,2,120,,
9009252,9009252,2,120,,
9009253,9009253,2,120,,
9009254,9009254,2,120,,
9010201,9010201,2,120,,
9010251,9010251,2,120,,
9011101,9011101,2,120,,
9011102,9011102,2,120,,
9011103,9011103,2,120,,
9011104,9011104,2,120,,
9011105,9011105,2,120,,
9011151,9011151,2,120,,
9011152,9011152,2,120,,
9011153,9011153,2,120,,
9011154,9011154,2,120,,
9011155,9011155,2,120,,
9011201,9011201,2,120,,
9011206,9011206,2,120,,
9011207,9011207,2,120,,
9011251,9011251,2,120,,
9011252,9011252,2,120,,
9012101,9012101,2,120,,
9012102,9012102,2,120,,
9012103,9012103,2,120,,
9012104,9012104,2,120,,
9012105,9012105,2,120,,
9012106,9012106,2,120,,
9012151,9012151,2,120,,
9012152,9012152,2,120,,
9012153,9012153,2,120,,
9012154,9012154,2,120,,
9012155,9012155,2,120,,
9012156,9012156,2,120,,
9012157,9012157,2,120,,
9012158,9012158,2,120,,
9012161,9012161,2,120,,
9013101,9013101,2,120,,
9013102,9013102,2,120,,
9013103,9013103,2,120,,
9013104,9013104,2,120,,
9013151,9013151,2,120,,
9013152,9013152,2,120,,
9014101,9014101,2,120,,
9014102,9014102,2,120,,
9014103,9014103,2,120,,
9014104,9014104,2,120,,
9014105,9014105,2,120,,
9014106,9014106,2,120,,
9014107,9014107,2,120,,
9014151,9014151,2,120,,
9014152,9014152,2,120,,
9014153,9014153,2,120,,
9014154,9014154,2,120,,
9014155,9014155,2,120,,
9014156,9014156,2,120,,
9015101,9015101,2,120,,
9015103,9015103,2,120,,
9015104,9015104,2,120,,
9015151,9015151,2,120,,
9015152,9015152,2,120,,
9016101,9016101,2,120,,
9016103,9016103,2,120,,
9016151,9016151,2,120,,
9016152,9016152,2,120,,
9016153,9016153,2,120,,
9016154,9016154,2,120,,
9016157,9016157,2,120,,
9016201,9016201,2,120,,
9016202,9016202,2,120,,
9016203,9016203,2,120,,
9016204,9016204,2,120,,
9016250,9016250,2,120,,
9016251,9016251,2,120,,
9016252,9016252,2,120,,
9016254,9016254,2,120,,
9016255,9016255,2,120,,
9017100,9017100,2,120,,
9017101,9017101,2,120,,
9017102,9017102,2,120,,
9017103,9017103,2,120,,
9017104,9017104,2,120,,
9017105,9017105,2,120,,
9017106,9017106,2,120,,
9017107,9017107,2,120,,
9017109,9017109,2,120,,
9017151,9017151,2,120,,
9017152,9017152,2,120,,
9017181,9017181,2,120,,
9018101,9018101,2,120,,
9018102,9018102,2,120,,
9018103,9018103,2,120,,
9018105,9018105,2,120,,
9018106,9018106,2,120,,
9018151,9018151,2,120,,
9018152,9018152,2,120,,
9018153,9018153,2,120,,
9019102,9019102,2,120,,
9019103,9019103,2,120,,
9019105,9019105,2,120,,
9019152,9019152,2,120,,
9019153,9019153,2,120,,
9019154,9019154,2,120,,
9019155,9019155,2,120,,
9019156,9019156,2,120,,
9019158,9019158,2,120,,
9019202,9019202,2,120,,
9019203,9019203,2,120,,
9019204,9019204,2,120,,
9019205,9019205,2,120,,
9019252,9019252,2,120,,
9019253,9019253,2,120,,
9020101,9020101,2,120,,
9020102,9020102,2,120,,
9020103,9020103,2,120,,
9020105,9020105,2,120,,
9020151,9020151,2,120,,
9020152,9020152,2,120,,
9020153,9020153,2,120,,
9020201,9020201,2,120,,
9020202,9020202,2,120,,
9020204,9020204,2,120,,
9020206,9020206,2,120,,
9020207,9020207,2,120,,
9020208,9020208,2,120,,
9020252,9020252,2,120,,
9020271,9020271,2,120,,
9020272,9020272,2,120,,
9020281,9020281,2,120,,
9021102,9021102,2,120,,
9021151,9021151,2,120,,
9021152,9021152,2,120,,
9021181,9021181,2,120,,
9022101,9022101,2,120,,
9022103,9022103,2,120,,
9022105,9022105,2,120,,
9022106,9022106,2,120,,
9022151,9022151,2,120,,
9022152,9022152,2,120,,
9022153,9022153,2,120,,
9022171,9022171,2,120,,
9022172,9022172,2,120,,
9022201,9022201,2,120,,
9022202,9022202,2,120,,
9022203,9022203,2,120,,
9022251,9022251,2,120,,
9022252,9022252,2,120,,
9023101,9023101,2,120,,
9023104,9023104,2,120,,
9023105,9023105,2,120,,
9023152,9023152,2,120,,
9023172,9023172,2,120,,
9023201,9023201,2,600,,
9023202,9023202,2,120,,
9023203,9023203,2,120,,
9023204,9023204,2,120,,
9023206,9023206,2,120,,
9023252,9023252,2,120,,
9023301,9023301,2,120,,
9023302,9023302,2,120,,
9023304,9023304,2,120,,
9023305,9023305,2,120,,
9023306,9023306,2,120,,
9023351,9023351,2,120,,
9023352,9023352,2,120,,
9023354,9023354,2,120,,
9024101,9024101,2,300,,
9024102,9024102,2,120,,
9024104,9024104,2,120,,
9024106,9024106,2,120,,
9024108,9024108,2,120,,
9024151,9024151,2,120,,
9024200,9024200,2,120,,
9024201,9024201,2,120,,
9024202,9024202,2,120,,
9024203,9024203,2,120,,
9024204,9024204,2,120,,
9024207,9024207,2,120,,
9024208,9024208,2,120,,
9024251,9024251,2,120,,
9024252,9024252,2,120,,
9024253,9024253,2,120,,
9025101,9025101,2,120,,
9025151,9025151,2,120,,
9025152,9025152,2,120,,
9025154,9025154,2,120,,
9025155,9025155,2,120,,
9025202,9025202,2,120,,
9025203,9025203,2,120,,
9025252,9025252,2,120,,
9025253,9025253,2,120,,
9025254,9025254,2,120,,
9025255,9025255,2,120,,
9025301,9025301,2,120,,
9025321,9025321,2,120,,
9025401,9025401,2,120,,
9025423,9025423,2,120,,
9025424,9025424,2,120,,
9025425,9025425,2,120,,
9025451,9025451,2,120,,
9025452,9025452,2,120,,
9025551,9025551,2,120,,
9025552,9025552,2,120,,
9026101,9026101,2,120,,
9026102,9026102,2,120,,
9026105,9026105,2,120,,
9026151,9026151,2,120,,
9026152,9026152,2,120,,
9026153,9026153,2,120,,
9026154,9026154,2,120,,
9026171,9026171,2,120,,
9026201,9026201,2,120,,
9026202,9026202,2,120,,
9026203,9026203,2,120,,
9026204,9026204,2,120,,
9026205,9026205,2,120,,
9026206,9026206,2,120,,
9026207,9026207,2,120,,
9026251,9026251,2,120,,
9026271,9026271,2,120,,
9027101,9027101,2,120,,
9027201,9027201,2,120,,
9027202,9027202,2,120,,
9027204,9027204,2,120,,
9027205,9027205,2,120,,
9027206,9027206,2,120,,
9027207,9027207,2,120,,
9027251,9027251,2,120,,
9027252,9027252,2,120,,
9027253,9027253,2,120,,
9027254,9027254,2,120,,
9027255,9027255,2,120,,
9027256,9027256,2,120,,
9027257,9027257,2,120,,
9027258,9027258,2,120,,
9027259,9027259,2,120,,
9027260,9027260,2,120,,
9027261,9027261,2,120,,
9027262,9027262,2,120,,
9027263,9027263,2,120,,
9027291,9027291,2,120,,
9027292,9027292,2,120,,
9027301,9027301,2,120,,
9027302,9027302,2,120,,
9027304,9027304,2,120,,
9027305,9027305,2,120,,
9027306,9027306,2,120,,
9027307,9027307,2,120,,
9027308,9027308,2,120,,
9027309,9027309,2,120,,
9027351,9027351,2,120,,
9027352,9027352,2,120,,
9027353,9027353,2,120,,
9027354,9027354,2,120,,
9027355,9027355,2,120,,
9027356,9027356,2,120,,
9027358,9027358,2,120,,
9027359,9027359,2,120,,
9027360,9027360,2,120,,
9027361,9027361,2,120,,
9027362,9027362,2,120,,
9027363,9027363,2,120,,
9027364,9027364,2,120,,
9027365,9027365,2,120,,
9027372,9027372,2,120,,
9027401,9027401,2,120,,
9027402,9027402,2,120,,
9027403,9027403,2,120,,
9027404,9027404,2,120,,
9027405,9027405,2,120,,
9027451,9027451,2,120,,
9027452,9027452,2,120,,
9027453,9027453,2,120,,
9027454,9027454,2,120,,
9027455,9027455,2,120,,
9027456,9027456,2,120,,
9027457,9027457,2,120,,
9027458,9027458,2,120,,
9028101,9028101,2,120,,
9028151,9028151,2,120,,
9028152,9028152,2,120,,
9029101,9029101,2,600,,
9029102,9029102,2,120,,
9029103,9029103,2,120,,
9029104,9029104,2,120,,
9029105,9029105,2,120,,
9029106,9029106,2,120,,
9029152,9029152,2,120,,
9029153,9029153,2,120,,
9029154,9029154,2,120,,
9029155,9029155,2,120,,
9029156,9029156,2,120,,
9029157,9029157,2,120,,
9029201,9029201,2,120,,
9029202,9029202,2,120,,
9029203,9029203,2,120,,
9029204,9029204,2,120,,
9029251,9029251,2,120,,
9029252,9029252,2,120,,
9029301,9029301,2,120,,
9029302,9029302,2,120,,
9029303,9029303,2,120,,
9029305,9029305,2,120,,
9030101,9030101,2,120,,
9030102,9030102,2,120,,
9030151,9030151,2,120,,
9030152,9030152,2,120,,
9030153,9030153,2,120,,
9030154,9030154,2,120,,
9030155,9030155,2,120,,
9030156,9030156,2,120,,
9030191,9030191,2,120,,
9030202,9030202,2,120,,
9030251,9030251,2,120,,
9030291,9030291,2,120,,
9031101,9031101,2,120,,
9031102,9031102,2,120,,
9031103,9031103,2,120,,
9031104,9031104,2,120,,
9031151,9031151,2,120,,
9031152,9031152,2,120,,
9031153,9031153,2,120,,
9031154,9031154,2,120,,
9031155,9031155,2,120,,
9031156,9031156,2,120,,
9032101,9032101,2,120,,
9032102,9032102,2,120,,
9032103,9032103,2,120,,
9032104,9032104,2,120,,
9032105,9032105,2,120,,
9032106,9032106,2,120,,
9032152,9032152,2,120,,
9032153,9032153,2,120,,
9032155,9032155,2,120,,
9032156,9032156,2,120,,
9032157,9032157,2,120,,
9032158,9032158,2,120,,
9032201,9032201,2,120,,
9032251,9032251,2,120,,
9032252,9032252,2,120,,
9032253,9032253,2,120,,
9032254,9032254,2,120,,
9032255,9032255,2,120,,
9032256,9032256,2,120,,
9032301,9032301,2,120,,
9032302,9032302,2,120,,
9032351,9032351,2,120,,
9032352,9032352,2,120,,
9032353,9032353,2,120,,
9032401,9032401,2,120,,
9032402,9032402,2,120,,
9032405,9032405,2,120,,
9032451,9032451,2,120,,
9032452,9032452,2,120,,
9032481,9032481,2,120,,
9033101,9033101,2,120,,
9033103,9033103,2,120,,
9033151,9033151,2,120,,
9034101,9034101,2,120,,
9034102,9034102,2,120,,
9034103,9034103,2,120,,
9034104,9034104,2,120,,
9034105,9034105,2,120,,
9034151,9034151,2,120,,
9034153,9034153,2,120,,
9034154,9034154,2,120,,
9034155,9034155,2,120,,
9034156,9034156,2,120,,
9034158,9034158,2,120,,
9034160,9034160,2,120,,
9034161,9034161,2,120,,
9035101,9035101,2,120,,
9035103,9035103,2,120,,
9035104,9035104,2,120,,
9035105,9035105,2,120,,
9035106,9035106,2,120,,
9035151,9035151,2,120,,
9035152,9035152,2,120,,
9035153,9035153,2,120,,
9035154,9035154,2,120,,
9035155,9035155,2,120,,
9035156,9035156,2,120,,
9036101,9036101,2,120,,
9036151,9036151,2,120,,
9036152,9036152,2,120,,
9036153,9036153,2,120,,
9036154,9036154,2,120,,
9036155,9036155,2,120,,
9037101,9037101,2,120,,
9037102,9037102,2,120,,
9037103,9037103,2,120,,
9037104,9037104,2,120,,
9037105,9037105,2,120,,
9037106,9037106,2,120,,
9037107,9037107,2,120,,
9037108,9037108,2,120,,
9037109,9037109,2,120,,
9037111,9037111,2,120,,
9037113,9037113,2,120,,
9037114,9037114,2,120,,
9037122,9037122,2,120,,
9037130,9037130,2,120,,
9037131,9037131,2,120,,
9037132,9037132,2,120,,
9037133,9037133,2,120,,
9037151,9037151,2,120,,
9037152,9037152,2,120,,
9037154,9037154,2,120,,
9037155,9037155,2,120,,
9037156,9037156,2,120,,
9037158,9037158,2,120,,
9037159,9037159,2,120,,
9037161,9037161,2,120,,
9037167,9037167,2,120,,
9037168,9037168,2,120,,
9037169,9037169,2,120,,
9037171,9037171,2,120,,
9037191,9037191,2,120,,
9037201,9037201,2,120,,
9037202,9037202,2,120,,
9037203,9037203,2,120,,
9037204,9037204,2,120,,
9037205,9037205,2,120,,
9037206,9037206,2,120,,
9037207,9037207,2,120,,
9037208,9037208,2,120,,
9037209,9037209,2,120,,
9037211,9037211,2,120,,
9037251,9037251,2,120,,
9037252,9037252,2,120,,
9037254,9037254,2,120,,
9037255,9037255,2,120,,
9038103,9038103,2,120,,
9038104,9038104,2,120,,
9038151,9038151,2,120,,
9038152,9038152,2,120,,
9038201,9038201,2,120,,
9038202,9038202,2,120,,
9038203,9038203,2,120,,
9038204,9038204,2,120,,
9038251,9038251,2,120,,
9038252,9038252,2,120,,
9038254,9038254,2,120,,
9038255,9038255,2,120,,
9038256,9038256,2,120,,
9039101,9039101,2,120,,
9039102,9039102,2,120,,
9039103,9039103,2,120,,
9039105,9039105,2,120,,
9039106,9039106,2,120,,
9039107,9039107,2,120,,
9039108,9039108,2,120,,
9039109,9039109,2,120,,
9039150,9039150,2,120,,
9039151,9039151,2,120,,
9039152,9039152,2,120,,
9039153,9039153,2,120,,
9039154,9039154,2,120,,
9039155,9039155,2,120,,
9039156,9039156,2,120,,
9039157,9039157,2,120,,
9039158,9039158,2,120,,
9039159,9039159,2,120,,
9039160,9039160,2,120,,
9039161,9039161,2,120,,
9039162,9039162,2,120,,
9039163,9039163,2,120,,
9039164,9039164,2,120,,
9039165,9039165,2,120,,
9040101,9040101,2,120,,
9040102,9040102,2,120,,
9040104,9040104,2,120,,
9040151,9040151,2,120,,
9040152,9040152,2,120,,
9040153,9040153,2,120,,
9041101,9041101,2,120,,
9041102,9041102,2,120,,
9041151,9041151,2,120,,
9041152,9041152,2,120,,
9041154,9041154,2,120,,
9041201,9041201,2,120,,
9041251,9041251,2,120,,
9041252,9041252,2,120,,
9041281,9041281,2,120,,
9042101,9042101,2,120,,
9043101,9043101,2,120,,
9043103,9043103,2,120,,
9043151,9043151,2,120,,
9043171,9043171,2,120,,
9043201,9043201,2,120,,
9043252,9043252,2,120,,
9044101,9044101,2,120,,
9044102,9044102,2,120,,
9044104,9044104,2,120,,
9044151,9044151,2,120,,
9044171,9044171,2,120,,
9044201,9044201,2,120,,
9044202,9044202,2,120,,
9044204,9044204,2,120,,
9044205,9044205,2,120,,
9044206,9044206,2,120,,
9044251,9044251,2,120,,
